image,num_boxes,avg_conf,class_0_count,class_1_count,class_2_count,class_3_count,class_4_count,class_5_count,Bird-drop,Clean,Dusty,Electrical-damage,Physical-damage,Snow
Electrical_Damge_16_jpg.rf.2b8559b6be44bde2a0dd2ff4d44b4ac2.jpg,3,0.49504539370536804,0,0,0,3,0,0,0,0,1,1,0,0
Electrical_Damge_16_jpg.rf.896a9c5747977cd0e21c1a1c8a6ae060.jpg,5,0.5464914441108704,0,0,1,4,0,0,0,0,1,1,0,0
Electrical_Damge_16_jpg.rf.b61bff483a88b707f351031e552ecad7.jpg,3,0.49504539370536804,0,0,0,3,0,0,0,0,1,1,0,0
Electrical_Damge_16_jpg.rf.ed123da8e37419ca6f827b7aa3b58ee0.jpg,5,0.8181907534599304,0,0,1,4,0,0,0,0,1,1,0,0
Electrical_Damge_16_jpg.rf.fb642a4da617f86cd2ae73bb90d1635b.jpg,5,0.8181907534599304,0,0,1,4,0,0,0,0,1,1,0,0
Electrical_Damge_17_jpg.rf.de1b59cd19b4663fd0a1fc4f8585a94f.jpg,1,0.8696646690368652,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_1_jpg.rf.0f99d2ab5f60853391619b1ab7eb5599.jpg,3,0.49501150846481323,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_22_jpg.rf.4035a512882caa85635f7e119fc39734.jpg,3,0.5098001956939697,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_22_jpg.rf.4d3b3f59b36419af2b92728627735d83.jpg,3,0.5098001956939697,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_23_jpg.rf.9802119f90ba5a1519af780786822875.jpg,5,0.474779337644577,0,0,0,5,0,0,0,0,0,1,0,0
Electrical_Damge_27_jpg.rf.70e2a553d870844182637515d9732c7f.jpg,2,0.41676071286201477,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_28_jpg.rf.98c534a89ad5ce8f454d5a483c28953c.jpg,2,0.41676071286201477,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_28_jpg.rf.bc97f3fed4c57345a78591271a3fdbd8.jpg,2,0.41676071286201477,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_29_jpg.rf.824bfd306557f79a96dbfeb77ac36704.jpg,2,0.6674228310585022,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_29_jpg.rf.d8373b05c87a46ff35aa229fead20851.jpg,2,0.6674228310585022,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_2_jpg.rf.2b16eaa9c00d685371c02dbd1cf93614.jpg,1,0.984897792339325,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_2_jpg.rf.4bbd0d04778d0d6e7952b7791f329b4b.jpg,1,0.9629698991775513,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_2_jpg.rf.7d0b5e6b13ed5d69d0778f91451c0ed3.jpg,1,0.984897792339325,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_2_jpg.rf.916f5fcf3dcc86c7d0e05637233eeea3.jpg,3,0.49524396657943726,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_2_jpg.rf.a0d5107848eef3a4a49e12da3787bedc.jpg,1,0.984897792339325,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_2_jpg.rf.cedbff4610dca569ce2833c645366df7.jpg,3,0.49524396657943726,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_2_jpg.rf.e7d360994c8d1bdd7e3d746efde372eb.jpg,1,0.9629698991775513,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_31_jpg.rf.6478c4df0d3b539f5ac4e87ac832b63d.jpg,3,0.4560607373714447,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_31_jpg.rf.752633376aa020023aa3e2bb01a6aa31.jpg,3,0.4560607373714447,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_31_jpg.rf.937487b97d6ec55eb899434e6036edcd.jpg,3,0.4560607373714447,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_32_jpg.rf.0b6ac190ee2de84a7cfb96f19f8fe24a.jpg,3,0.4502466917037964,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_32_jpg.rf.9f994bf4285152fcab4d469a52283899.jpg,3,0.4502466917037964,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_32_jpg.rf.cf84b8d6aeb6db7e47c2ff15fbdebed4.jpg,3,0.4502466917037964,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_34_jpg.rf.2dc841d1459adc9d4d3fdb7624c1de5e.jpg,1,0.5735348463058472,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_34_jpg.rf.408d32faee872cf48af0dda2aa22d7cf.jpg,1,0.5735348463058472,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_34_jpg.rf.8c9f3b7ec8573b7dbd15e2b87db4aea1.jpg,1,0.5725220441818237,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_35_jpg.rf.7301a6f314c33859e35595dab812169c.jpg,6,0.5433242321014404,0,0,0,6,0,0,0,0,0,1,0,0
Electrical_Damge_38_jpg.rf.4692c54cf22e840d22b3887adbb4d04b.jpg,6,0.8799170255661011,0,0,0,6,0,0,0,0,0,1,0,0
Electrical_Damge_38_jpg.rf.f7df7da22164863bd1a6534de8946135.jpg,6,0.8799170255661011,0,0,0,6,0,0,0,0,0,1,0,0
Electrical_Damge_3_jpg.rf.62e1dbace9c84fccf3d59f63a66c8136.jpg,1,0.8794631361961365,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_40_jpg.rf.919340ee6d7a42265906b1814d8bcbec.jpg,3,0.388064444065094,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_40_jpg.rf.f8e81549b0d6e5acc25a4cca5dc9c97d.jpg,3,0.388064444065094,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_42_jpg.rf.c563ca9f12707792df25c6cb598dd89e.jpg,1,0.9156814217567444,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_43_jpg.rf.484baf1a79362a4e997d8be5a8424d5f.jpg,1,0.892945408821106,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_43_jpg.rf.ecc622ac1c9290140c8fdeca90ae9be3.jpg,1,0.8929295539855957,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_48_jpg.rf.9036d20e90d1d0cd1f675b6b28d81372.jpg,2,0.9333359003067017,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_48_jpg.rf.9938e70bb6ef363bac66d334911f552a.jpg,2,0.9333359003067017,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_48_jpg.rf.ea9ea02e12c30bac93ea9c73521669af.jpg,2,0.9333359003067017,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_49_jpg.rf.710a7f4244d7c0acf8ff928c4f9fbb96.jpg,1,0.49905169010162354,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_4_jpg.rf.4b3f399e1d6a6a4f555c0337ba5a9cd1.jpg,1,0.8794631361961365,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_50_jpg.rf.66ee0bfcdb004e5e09b4ea13dd830dca.jpg,2,0.35049283504486084,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_50_jpg.rf.ba073f1b09cd5410c923d6e3bd6e66da.jpg,2,0.35049283504486084,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_50_jpg.rf.cd67d9fccb76bb2b79b7404837f08a7e.jpg,2,0.35049283504486084,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_52_jpg.rf.66755a4f080e6204cab5292da0af9387.jpg,2,0.5076839923858643,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_52_jpg.rf.ebb375fdc3e06eecb2711ceb043904a2.jpg,2,0.5076839923858643,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_53_jpg.rf.5a6be0ce7021131d66577f9e1e97ad93.jpg,1,0.8762567043304443,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_53_jpg.rf.9120cfede9dab8ab9f652e87f89862ba.jpg,1,0.8762567043304443,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_55_jpg.rf.659f05f2a0a0e019d04a4e66d64066ab.jpg,2,0.6350791454315186,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_55_jpg.rf.e3fe6e49cd454b99863ded95cceca610.jpg,2,0.6350791454315186,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_57_jpg.rf.a07a4845066e3925dbef4013c36f48c3.jpg,5,0.5533180236816406,0,0,0,5,0,0,0,0,0,1,0,0
Electrical_Damge_58_jpg.rf.0aabf4e683f7a0f489f105c5b5a7c4e5.jpg,5,0.553226888179779,0,0,0,5,0,0,0,0,0,1,0,0
Electrical_Damge_58_jpg.rf.a1df427578fba5ccb8fb0f3c0690def6.jpg,5,0.553226888179779,0,0,0,5,0,0,0,0,0,1,0,0
Electrical_Damge_58_jpg.rf.ced64841d3d812d5d7e05be63c9370d1.jpg,5,0.553226888179779,0,0,0,5,0,0,0,0,0,1,0,0
Electrical_Damge_5_jpg.rf.185f1f900f29b2cba80d71cb6a2d868f.jpg,1,0.6683283448219299,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_5_jpg.rf.84104e9ba168d177d4bac142ecd191fe.jpg,1,0.6683283448219299,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_5_jpg.rf.d5b9bc5cea2e7ea6cbaefca75809ccff.jpg,1,0.6683283448219299,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_60_jpg.rf.a6c46fd10cc72c41be76f43b95b3a2e5.jpg,1,0.8286144137382507,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_62_jpg.rf.a83b1c17d6c9b9b9cf9d72fdaf9e44a1.jpg,2,0.7124427556991577,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_62_jpg.rf.b671cef7f227dffeb7ff59b49822b3ad.jpg,2,0.7124427556991577,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_62_jpg.rf.f706821ebe5b6c857d4b551421c07717.jpg,2,0.7124427556991577,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_63_jpg.rf.3176ad6d6af2b2603e9f8806c302ec0f.jpg,2,0.7943178415298462,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_63_jpg.rf.d9413b7e067b797a9a7d769350324374.jpg,2,0.7943178415298462,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_63_jpg.rf.dcd3b74eb103e51bab3365b83bc6b7ae.jpg,2,0.7943178415298462,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_65_jpg.rf.030e5b0280b2f6c85999b1a261848261.jpg,3,0.8321365118026733,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_65_jpg.rf.25f12606006bc28a45dfcafc2bded331.jpg,3,0.8321365118026733,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_65_jpg.rf.f0b5708d7b7d8dbc1a9c840da2a45db8.jpg,3,0.8321365118026733,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_67_jpg.rf.86424a6180b05db1251138443a3d087e.jpg,1,0.8769127726554871,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_67_jpg.rf.9646ff4f9be7fbd9e6eefca4673c773e.jpg,1,0.8768724203109741,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_67_jpg.rf.bb0590376859102d7ce143043dffe443.jpg,1,0.8769127726554871,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_70_jpg.rf.4e57b5d55591589438f586a20a1bd767.jpg,11,0.37961363792419434,0,0,0,7,4,0,0,0,0,0,1,0
Electrical_Damge_71_jpg.rf.0bba308ffadb02c52af45a44376d57d0.jpg,2,0.892512321472168,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_71_jpg.rf.b4c094808574c404cb2844ae0802f121.jpg,2,0.892512321472168,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_73_jpg.rf.2760e592282c7f4f0ec45a2e892a325a.jpg,2,0.7775332927703857,0,0,1,1,0,0,0,0,1,1,0,0
Electrical_Damge_75_jpg.rf.0661145119a855437533fc41cf87913c.jpg,1,0.47334742546081543,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_75_jpg.rf.9f54c390558f2d66dc7e429e54239e31.jpg,1,0.47334742546081543,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_75_jpg.rf.d055a0d57ae99a10ed524f5894e3f091.jpg,1,0.47334742546081543,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_76_jpg.rf.8347838771cb24b898776195fc0beb2e.jpg,1,0.5043054223060608,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_76_jpg.rf.b0661b77fe5f2419aad9960eb282b8b1.jpg,1,0.5043054223060608,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_76_jpg.rf.c9630396f3e979647764af4161ff8ccd.jpg,1,0.5043054223060608,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_77_jpg.rf.aa4d2ec72eb5ed37b0c93bd78d3d4412.jpg,3,0.3945018947124481,0,0,0,1,2,0,0,0,0,1,0,0
Electrical_Damge_77_jpg.rf.c5b9784696259c1e80957ad4fe25a0b2.jpg,3,0.39433202147483826,0,0,0,1,2,0,0,0,0,0,1,0
Electrical_Damge_80_jpg.rf.1667948ac5d71e6667a0758ff55d2d86.jpg,4,0.4398805499076843,0,0,0,4,0,0,0,0,0,1,0,0
Electrical_Damge_80_jpg.rf.190b6a1206591ae44093b05955df20fb.jpg,4,0.4396113157272339,0,0,0,4,0,0,0,0,0,1,0,0
Electrical_Damge_82_jpg.rf.03075755bb421eedf5c5a9fe8a689aa3.jpg,1,0.8269633054733276,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_82_jpg.rf.aa6bcd1a0a6c719adab1aec142f82e04.jpg,1,0.8269633054733276,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_82_jpg.rf.fa31b124b655ecbf2bf7c768cdd610dc.jpg,1,0.8269633054733276,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_83_jpg.rf.19f84fe742a8b5d68d069f2aa5fad8b4.jpg,1,0.34660738706588745,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_83_jpg.rf.74d2c13796e4183c1ed285c1bb9fc035.jpg,1,0.34660738706588745,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_83_jpg.rf.7c55e8a0f43e2a1bcd6b302581d13cf1.jpg,1,0.34660738706588745,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_84_jpg.rf.3f9ff33992923bc9f6617e567cc3ad3c.jpg,1,0.34150826930999756,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_84_jpg.rf.67604beaff7921e2fa3867fa4d5ff758.jpg,1,0.34150826930999756,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_85_jpg.rf.2a72486f52bb17d9a21f898ddaee50d6.jpg,5,0.7992127537727356,0,0,0,4,1,0,0,0,0,1,1,0
Electrical_Damge_85_jpg.rf.3bdba88761fe0d943baa870fdf5cd68b.jpg,5,0.7992127537727356,0,0,0,4,1,0,0,0,0,1,1,0
Electrical_Damge_85_jpg.rf.4ceb008a72bb919978dad43485632374.jpg,5,0.7992127537727356,0,0,0,4,1,0,0,0,0,1,1,0
Electrical_Damge_85_jpg.rf.6d9bb800808a6a2acd32740257a419e7.jpg,4,0.8689837455749512,0,0,0,3,1,0,0,0,0,1,1,0
Electrical_Damge_85_jpg.rf.8764f948bab52317eae5a4d28afa44b1.jpg,4,0.8689837455749512,0,0,0,3,1,0,0,0,0,1,1,0
Electrical_Damge_85_jpg.rf.b48d3f97e3ac0833e450dfa5f524ee76.jpg,4,0.8689837455749512,0,0,0,3,1,0,0,0,0,1,1,0
Electrical_Damge_86_jpg.rf.7ba50887dd83c3bfc5950b08056d06da.jpg,2,0.37469005584716797,0,0,0,1,1,0,0,0,0,1,0,0
Electrical_Damge_86_jpg.rf.d0782f8bab9000dc533fa5d2699740d6.jpg,2,0.37469005584716797,0,0,0,1,1,0,0,0,0,1,0,0
Electrical_Damge_88_jpg.rf.9cad1c732ae6b9d7e8d12083feebfbd5.jpg,4,0.8027691841125488,0,0,0,4,0,0,0,0,0,1,0,0
Electrical_Damge_88_jpg.rf.c113326d52922a7bb1980ffbf7c519da.jpg,4,0.8027691841125488,0,0,0,4,0,0,0,0,0,1,0,0
Electrical_Damge_89_jpg.rf.30eecb11b22cfa375758610731100ab5.jpg,6,0.7446253299713135,0,0,0,6,0,0,0,0,0,1,0,0
Electrical_Damge_8_jpg.rf.a3a1f2e95035f9ad1e1025abc934e64e.jpg,1,0.7869783043861389,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_8_jpg.rf.a53a870008a89a84e7073e70887cef95.jpg,1,0.7869783043861389,0,0,0,1,0,0,0,0,0,1,0,0
Electrical_Damge_90_jpg.rf.35be3efa6537ca832ce0ccdfc7b5360e.jpg,6,0.7447587847709656,0,0,0,6,0,0,0,0,0,1,0,0
Electrical_Damge_90_jpg.rf.71a08cfad6c726e7aa8541e30df9d5e0.jpg,6,0.7533812522888184,0,0,0,6,0,0,0,0,0,1,0,0
Electrical_Damge_90_jpg.rf.785c27051af73286b30aed5879e85077.jpg,6,0.7533812522888184,0,0,0,6,0,0,0,0,0,1,0,0
Electrical_Damge_90_jpg.rf.885c0c43ed697b0c2871cf05ce8868aa.jpg,6,0.7447587847709656,0,0,0,6,0,0,0,0,0,1,0,0
Electrical_Damge_90_jpg.rf.a881813166aa9c12a128386b2e08f0d3.jpg,6,0.7533812522888184,0,0,0,6,0,0,0,0,0,1,0,0
Electrical_Damge_90_jpg.rf.fd0808752faede147b3a96bbbc284a96.jpg,6,0.752043604850769,0,0,0,6,0,0,0,0,0,1,0,0
Electrical_Damge_92_jpg.rf.1cb815a18d832072be7e7500666b1748.jpg,12,0.8792251348495483,0,0,0,12,0,0,0,0,0,1,0,0
Electrical_Damge_92_jpg.rf.67f429ba4d1f86d11f606e99722aa99f.jpg,18,0.7592639327049255,0,0,0,18,0,0,0,0,0,1,0,0
Electrical_Damge_92_jpg.rf.72409aec7ce6b858d10d07dce6c7bd83.jpg,12,0.9474896788597107,0,0,0,12,0,0,0,0,0,1,0,0
Electrical_Damge_92_jpg.rf.82bc6afd3e4987e7f26dcf16529722bd.jpg,12,0.9474896788597107,0,0,0,12,0,0,0,0,0,1,0,0
Electrical_Damge_92_jpg.rf.8a4d71eae451198ca4230b12911ff3f3.jpg,12,0.8792251348495483,0,0,0,12,0,0,0,0,0,1,0,0
Electrical_Damge_92_jpg.rf.96446dad1e9a8a4197ca7e55dbf97dbc.jpg,18,0.7592639327049255,0,0,0,18,0,0,0,0,0,1,0,0
Electrical_Damge_92_jpg.rf.ce11d1205bca2e19366bee992545a51f.jpg,18,0.7592639327049255,0,0,0,18,0,0,0,0,0,1,0,0
Electrical_Damge_93_jpg.rf.b312e64fe96a8840e704659fa3c38516.jpg,4,0.42168766260147095,0,0,0,3,1,0,0,0,0,0,1,0
Electrical_Damge_94_jpg.rf.0d3525aa23d4b80c3e827fd0de9fc366.jpg,3,0.5094660520553589,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_94_jpg.rf.4d6df25980e079b7d8b3a2346088846b.jpg,3,0.5094660520553589,0,0,0,3,0,0,0,0,0,1,0,0
Electrical_Damge_98_jpg.rf.0b932b96498fdce0a154f457899d8a82.jpg,1,0.925896167755127,0,0,0,1,0,0,1,0,0,0,0,0
Electrical_Damge_99_jpg.rf.146c4c4dc1915fcc1c95e463816c6296.jpg,1,0.6892633438110352,0,0,0,1,0,0,0,0,0,1,1,0
Electrical_Damge_99_jpg.rf.81ccc47394d030daa0ed9cc8f55d89e0.jpg,1,0.6892633438110352,0,0,0,1,0,0,0,0,0,1,1,0
Electrical_Damge_9_jpg.rf.735bb044238e54eac303f1c663ff99b0.jpg,2,0.5306185483932495,0,0,0,2,0,0,0,0,0,1,0,0
Electrical_Damge_9_jpg.rf.a49095bebf16c27f152d03fb7c036f88.jpg,2,0.5306185483932495,0,0,0,2,0,0,0,0,0,1,0,0
IMG-20230418-WA0046_jpg.rf.a6b3f2ebeec56ba5b2b83c74c171657d.jpg,4,0.6511740684509277,3,0,1,0,0,0,1,0,1,0,0,0
IMG-20230418-WA0050_jpg.rf.87800f7fb0726f1cea506b884fbadbce.jpg,7,0.3383377194404602,6,0,1,0,0,0,1,0,1,0,0,0
IMG-20230418-WA0053_jpg.rf.6044f7df81e5ac6f61db1e14518787e4.jpg,5,0.511106550693512,3,0,2,0,0,0,1,0,1,0,0,0
IMG-20230418-WA0056_jpg.rf.993f971ba200e16d84d9432dc0e318d7.jpg,6,0.6147867441177368,4,0,2,0,0,0,1,0,0,0,0,0
IMG-20230418-WA0057_jpg.rf.14273cd7c32a0297e818939e9ef25ed8.jpg,7,0.5368179082870483,5,0,2,0,0,0,1,0,1,0,0,0
IMG-20230418-WA0058_jpg.rf.ca2fba257ad41aad607990d0e7f7d2c5.jpg,5,0.7890080809593201,4,0,1,0,0,0,1,0,0,0,0,0
IMG_20230313091835_7608916599199952159-jpg_28_jpg.rf.7bfbcf756b1db28befacc2115153fc67.jpg,2,0.6126257181167603,0,0,2,0,0,0,0,0,1,0,0,0
IMG_20230313091839_4799679504337236589-jpg_32_jpg.rf.4cf837ea3253ef4a5391d3f6b2e82529.jpg,1,0.9302455186843872,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230313091841_9076289259331532525-jpg_34_jpg.rf.326a29574151a19c9c482e9b9ddadb88.jpg,1,0.9593614935874939,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230313091857_7421500179951508380-jpg_53_jpg.rf.bdb68ef9f82ef3b13f7bd458746f8d1d.jpg,2,0.5374289751052856,0,0,2,0,0,0,0,0,1,0,0,0
IMG_20230313180916_5144124810014367999-jpg_18-Copie_jpg.rf.fed56c7f37f47dd3505227ce37393d69.jpg,1,0.7819737195968628,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230319221952_3069230183487404545-jpg_23_jpg.rf.7da7018321ff64e197301e28a282207e.jpg,1,0.9294981956481934,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230323_163833_jpg.rf.4aaa750cade23b0247fdedc339ebc39b.jpg,2,0.39796870946884155,0,0,2,0,0,0,0,0,1,0,0,0
IMG_20230323_164905_jpg.rf.b34afc5a97879801e2971d97b9437582.jpg,2,0.7936224937438965,0,0,2,0,0,0,0,0,1,0,0,0
IMG_20230323_165331_jpg.rf.a7677235b4a32cf63a797d2da178dc8e.jpg,1,0.8125295639038086,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230323_165709_jpg.rf.3e8fc606a0e483595e5912966dede17d.jpg,1,0.7352505922317505,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230323_165800_jpg.rf.1dfdf0d709ec6b41209af859b295b46c.jpg,1,0.8166297078132629,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230323_170107_jpg.rf.8b57ee91bfea03776e89833fa2a67278.jpg,2,0.7600555419921875,0,0,2,0,0,0,0,0,1,0,0,0
IMG_20230323_170356_jpg.rf.ad6b9723d2a27a48617d4df58f6c5d09.jpg,1,0.889036238193512,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230323_171016_jpg.rf.bc7df5ca1db8a1e47b1e5deef76c72a2.jpg,1,0.8641485571861267,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230323_171023_jpg.rf.02906ef0a42ac9c161931a1d346dd74e.jpg,1,0.713528037071228,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230323_171949_jpg.rf.749083b5407ee7fe3c3e3fbd45f59c35.jpg,13,0.6322723031044006,0,0,13,0,0,0,0,0,1,0,0,0
IMG_20230323_173324_jpg.rf.172f499674fd91a91841e4e2318c7a0d.jpg,1,0.887874186038971,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230323_173357_jpg.rf.6c8bea88a966db5f48d82e5ce544ae67.jpg,1,0.9516376852989197,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230324_104450_jpg.rf.00870166bcbd5bea6c88e1c3df5456f2.jpg,1,0.9368823170661926,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230324_110305_jpg.rf.b0bc00c5737ee226990dcff29d458e81.jpg,1,0.9253821969032288,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230324_112619_jpg.rf.9fe076fb3dd227e0d26de1fd97e3b808.jpg,4,0.46323373913764954,0,0,4,0,0,0,0,0,1,0,0,0
IMG_20230324_113137_jpg.rf.55550d9362fad35339cc9bebc1ab7cc5.jpg,2,0.3773266673088074,0,0,2,0,0,0,0,0,1,0,0,0
IMG_20230324_113554_jpg.rf.4437416141bcab07260d5276c31332ac.jpg,1,0.8517830967903137,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230324_113800_jpg.rf.6baf9f5499477e7187efcdf4741a9264.jpg,2,0.5625327825546265,0,0,2,0,0,0,0,0,1,0,0,0
IMG_20230324_134107_jpg.rf.f803a997cc01a412feb23ad385836471.jpg,3,0.5980130434036255,0,0,3,0,0,0,0,0,1,0,0,0
IMG_20230324_155654_jpg.rf.94652093b29f5cb419505cb8fc755492.jpg,1,0.8989936709403992,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230324_160307_jpg.rf.28f29db301709d07414a18cc60c9f66e.jpg,1,0.900963306427002,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230324_161856_jpg.rf.989fd40a4b3b9bde2a2b70d8f8fc785e.jpg,2,0.9632943868637085,0,0,2,0,0,0,0,0,1,0,0,0
IMG_20230324_162101_jpg.rf.7ac47614157a2ff09891527ddc2c931f.jpg,2,0.9456263780593872,0,0,2,0,0,0,0,0,1,0,0,0
IMG_20230324_164205_jpg.rf.552d71fa60845cc0002a897d3f6b9015.jpg,1,0.9020608067512512,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230324_164356_jpg.rf.da59c3fe259749edf5c2fcd991dcad70.jpg,1,0.9825631976127625,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230324_164411_jpg.rf.f551667c6f04f72c7b3b9070a8c384eb.jpg,1,0.9793865084648132,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230324_164700_jpg.rf.1d0047a5e5f3eaca020e9ee4d7a1cc9c.jpg,1,0.7213106155395508,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230324_164833_jpg.rf.988af02447a16edf8e7546e66694e8cd.jpg,1,0.8502324819564819,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230324_171708_jpg.rf.5e0d908d3d6c982a23f43eaaafe14c89.jpg,4,0.5817837715148926,0,0,4,0,0,0,0,0,1,0,0,0
IMG_20230324_171748_jpg.rf.18b8781f40f1f32f399fa674669e1e8d.jpg,1,0.9556449055671692,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230324_173203_jpg.rf.2979e5856ba346925dd7ff7b4609fae0.jpg,2,0.7929273843765259,0,0,2,0,0,0,0,0,1,0,0,0
IMG_20230324_174458_jpg.rf.bdce0d931d94332d975ee6a3c85e84b7.jpg,1,0.8443574905395508,0,0,1,0,0,0,0,0,1,0,0,0
